status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1.2352E+18,21169078,2020-03-04T13:37:17Z,KellyAuCoin77,Except he followed the law and the #Mueller Report didnâ€™t absolve you.Stop trying to distract people from your incompetence. #CoronavirusOutbreak https://t.co/2b1EDaduhP,Twitter for iPad,,,,TRUE,FALSE,90129,0,,,,24363,3882,,2009-02-18T04:32:41Z,TRUE,en
1.2352E+18,523150338,2020-03-04T13:37:25Z,PrinceMerit01,"@MmusiMaimane Beware of #CoronavirusOutbreak chief
Not a good time to travel mfuwetu",Twitter for Android,1.23504E+18,192831956,MmusiMaimane,FALSE,FALSE,11144,0,,,,1647,3187,,2012-03-13T11:28:01Z,FALSE,en
1.2352E+18,2887889588,2020-03-04T13:37:26Z,Iamazharperwaiz,"Dear #CoronavirusOutbreak we have many politicians in this country, who are useless for the nation. I request you please get into their body only, You can get good food, Costly wine, lavish life style till you survive in their body.

We are very poor people, pls do not come to us https://t.co/u6FX4Dpm40",Twitter Web App,,,,FALSE,FALSE,350,0,,,,209,203,,2014-11-02T23:33:37Z,FALSE,en
1.2352E+18,9.76192E+17,2020-03-04T13:37:39Z,wheresydwent,"â˜€ï¸ Good Morning to everyone except the Corona Virus. 

#CoronavirusOutbreak",Twitter for iPhone,,,,FALSE,FALSE,15,0,US,"Florida, USA",admin,15,119,,2018-03-20T20:22:27Z,FALSE,en
1.2352E+18,706723759,2020-03-04T13:37:40Z,ScorpyMaster,"Italy closing all schools and universities to control #CoronavirusOutbreak 

ðŸ¤²ðŸ¤²",Twitter for Android,,,,FALSE,FALSE,20795,0,,,,2466,1998,,2012-07-20T08:02:30Z,FALSE,en
1.2352E+18,1.00332E+18,2020-03-04T13:37:45Z,DjOlaWealth,@MBuhari Oga pls talk about something helpful in this country #coronavirusinlagos #CoronavirusOutbreak,Twitter Web App,1.23456E+18,2936714848,MBuhari,FALSE,FALSE,173,0,,,,14,87,,2018-06-03T17:02:54Z,FALSE,en
1.2352E+18,66685550,2020-03-04T13:37:53Z,bat211,At your next yard sale look for a walk in autoclave. @1010WINS should pay for it. PS. I wouldn't buy one from @leeharris1010 #CoronavirusOutbreak,Twitter for Android,,,,FALSE,FALSE,178,0,,,,514,2271,,2009-08-18T13:53:05Z,FALSE,en
1.2352E+18,46053827,2020-03-04T13:38:01Z,remhamf,Is this true?  Maybe 45 is under quarantine too from close contact with @VP. @maddow @Lawrence @NicolleDWallace @msnbc @cnn @Foxnews @abc @cbs @nbc #CoronavirusOutbreak https://t.co/BFRihXrnOI,Twitter Web App,,,,TRUE,FALSE,46840,0,,,,1551,1742,,2009-06-10T06:32:55Z,FALSE,en
1.2352E+18,1.23341E+18,2020-03-04T13:38:18Z,ExploreQ,"Attention please!!!!
2019 nCoV precautions
#COVID_2019 #coronavirusafrica
#coronavirusindia 
#2019nCoV #CoronavirusOutbreak
#Coronaviruspakistan 
#COVID2019 #COVID19
#Coronaviruspakistan 
#CoronavirusReachesDelhi 
#CoronaAlert #coronavirusindia 

https://t.co/xDpYZ24Kmv https://t.co/PoQx78sSqh",Twitter for Android,,,,FALSE,FALSE,13,0,,,,2,15,,2020-02-28T15:01:40Z,FALSE,en
1.2352E+18,9.67165E+17,2020-03-04T13:38:25Z,InsideIran_24,"@akramsharifi @golnarM At least tell your friends (employer! ðŸ¤·â€â™‚ï¸) at IRGC and Basij to take those batons off the walls, when creating a propaganda video to downplay the scale of #CoronavirusOutbreak crisis and regime corruption! https://t.co/6HfTpWn7ti",Twitter for iPhone,1.23516E+18,1092006794,akramsharifi,FALSE,FALSE,18134,0,,,,1410,2223,,2018-02-23T22:30:15Z,FALSE,en
1.2352E+18,1.14108E+18,2020-03-04T13:38:49Z,LJustichier,@olivierveran il y a pas comme un problÃ¨me ? @Elysee @WHO_Europe #CoronaAlert #coronavirus #COVID19 #CoronavirusOutbreak #Covid_19 #COVID #COVID19fr #CoronavirusFrance https://t.co/QKs3mKibK0,Twitter Web App,,600345740,olivierveran,TRUE,FALSE,3434,0,,,,64,90,,2019-06-18T20:20:22Z,FALSE,fr
1.2352E+18,19686263,2020-03-04T13:38:53Z,Herbsistah,"He was looking at Colors &amp; wondering if he could eat it..ðŸ˜‚ðŸ˜‚
#Trump #TrumpCrimeFamily #TrumpIsNoKing #CoronaOutbreak #CoronavirusOutbreak #coronavirususa #coronovirus 
#TrumpIsAVirus #TrumpDummy https://t.co/2mhaTpULHE",Twitter for Android,,,,TRUE,FALSE,320154,0,,,,3881,5004,,2009-01-29T00:20:22Z,FALSE,en
1.2352E+18,1.22124E+18,2020-03-04T13:38:54Z,coronavirus2019,"As of 4 Mar 20 @ 10:30

According to Franceâ€™s Ministry of Solidarity and Health 

212 Total Confirmed Cases (21 New)
3 Deaths

#France #covid19 #CoronavirusOutbreak #FR19CVD

https://t.co/iuKjdoAHLq",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,100,50,,2020-01-26T01:30:58Z,FALSE,en
1.2352E+18,329153662,2020-03-04T13:38:56Z,jdurso82,#Italy #Europe #Coronavirus #CoronavirusOutbreak https://t.co/kmu4iiGDEY,Twitter Web App,,,,TRUE,FALSE,6629,0,,,,469,806,,2011-07-04T16:35:06Z,FALSE,und
1.2352E+18,1.18851E+18,2020-03-04T13:39:00Z,CTOJoffrey,"This will tear at the fabric of finances and society. Itâ€™s our test to see if differences can be put aside, for humanity and not self.

#COVID2019 #CoronavirusOutbreak",Twitter for iPhone,,,,FALSE,FALSE,2484,1,,,,372,357,,2019-10-27T17:56:29Z,FALSE,en
1.2352E+18,9.70211E+17,2020-03-04T13:39:09Z,CarbonfibreArt,Me n dad will b alright washing hands/tools in acetone ðŸ˜‚ I donâ€™t advise it #CoronavirusOutbreak https://t.co/NYZftjtdlb,Twitter for iPhone,,,,TRUE,FALSE,1666,0,,,,255,1239,,2018-03-04T08:16:02Z,FALSE,en
1.2352E+18,1.10208E+18,2020-03-04T13:39:16Z,politicallyneu2,"Breakingnews-Coronaviruspreads. 

PM sir has decided not to attend any press conference.
#CoronavirusReachesDelhi #CoronavirusOutbreak #coronavirusinindia",Twitter Web App,,,,FALSE,FALSE,2247,0,,,,5,36,,2019-03-03T05:45:11Z,FALSE,en
1.2352E+18,7.40733E+17,2020-03-04T13:39:20Z,Ahmad_Athens,#CoronavirusOutbreak is not a hoax,Twitter Web App,,,,FALSE,FALSE,10151,0,,,,983,2074,,2016-06-09T02:32:08Z,FALSE,en
1.2352E+18,7.72828E+17,2020-03-04T13:39:26Z,family_inmate,"#CoronavirusOutbreak 
#CoronaVirusUpdates https://t.co/foMd2nynxB",Twitter for Android,,,,TRUE,FALSE,41103,1,,,,343,92,,2016-09-05T16:04:26Z,FALSE,und
1.2352E+18,66653984,2020-03-04T13:39:32Z,nmh13,"#WashYourHands 
#CoronavirusOutbreak https://t.co/Qw1MOIaZO0",Twitter Web App,,,,TRUE,FALSE,124678,0,,,,1388,4989,,2009-08-18T11:09:10Z,FALSE,und
1.2352E+18,1.05715E+18,2020-03-04T13:40:00Z,TPE_connect,"As cases surge in South Korea, people scramble for hospital beds.. #SouthKorea #Daegu #Coronavirus #CoronavirusSouthKorea #COVID #COVID19 #Covid_19 #COVID2019 #CoronavirusOutbreak https://t.co/XcIu5kV1mb",TweetDeck,,,,FALSE,FALSE,4094,0,,,,702,111,,2018-10-30T05:54:46Z,FALSE,en
1.2352E+18,43855487,2020-03-04T13:40:00Z,bsindia,"#Sebi internally assessing the potential impact of the #coronavirus epidemic on the capital markets

#COVID19 
#coronavirusoutbreak 

https://t.co/4JuxQv7QPN",TweetDeck,,,,FALSE,FALSE,139,1,,,,1864529,379,,2009-06-01T08:52:08Z,TRUE,en
1.2352E+18,1.1343E+18,2020-03-04T13:40:03Z,SarahJoy902,The #CoronavirusOutbreak BUY toilet paper ðŸ§»,Twitter for iPhone,,,,FALSE,FALSE,1046,0,,,,281,1133,,2019-05-31T03:16:21Z,FALSE,en
1.2352E+18,134758540,2020-03-04T13:40:08Z,timesofindia,"Coronavirus: PMO holds high-level review meeting https://t.co/JzaeFvlDBr  

#CautionYesPanicNo

#Coronavirus
#COVID19
#CoronavirusOutbreak",Twitter Web Client,,,,FALSE,FALSE,5,9,,,,12376810,530,,2010-04-19T10:50:15Z,TRUE,en
1.2352E+18,18203813,2020-03-04T13:40:12Z,forgedbytrials_,"#Windturbines, oh greenie?

#Wuhan #CoronavirusOutbreak #flu #SuperTuesdayResults https://t.co/SS5mTC9nZa",Twitter Web App,,,,TRUE,FALSE,21247,0,,,,3180,4988,,2008-12-18T00:02:22Z,FALSE,en
1.2352E+18,2842347622,2020-03-04T13:40:16Z,CAMSIPA,$OPGN must admit...she is a strange one...but all selloff's have resulted in further strength and support...like revenge buying. #CoronavirusOutbreak Still expecting an episode of bottleneck bidding...translation #shortsqueeze.,Twitter Web App,,,,FALSE,FALSE,394,0,,,,65,120,,2014-10-24T01:03:52Z,FALSE,en
1.2352E+18,8.27246E+17,2020-03-04T13:40:28Z,SteakFueled,"#FakeNews is next level insane. 

#CoronavirusOutbreak https://t.co/kjQH2B0O3z",Twitter for iPhone,,,,FALSE,FALSE,81882,6,,,,12821,3468,,2017-02-02T20:03:58Z,FALSE,en
1.2352E+18,123347138,2020-03-04T13:40:29Z,CompleteCycle,Why havenâ€™t we got a coronavirus vaccine? Because there wasnâ€™t any profit in it | Stephen Buranyi https://t.co/Qq9FhppbMU #CoronavirusOutbreak #TaxTheRich,Twitter for iPhone,,,,FALSE,FALSE,2864,0,GB,"Meltham, England",city,169,131,,2010-03-15T20:17:19Z,FALSE,en
1.2352E+18,1.02835E+18,2020-03-04T13:40:34Z,Truthbe08780282,Only if the infected person was showing signs! This isnâ€™t #TheFlu or #sars this is #SARSCoV2 and you can be infected but still be asymptotic &amp; be spreading the #Coronavirus #coronavirusindia #CoronavirusOutbreak social distancing &amp; excellent personal #Hygiene need of the hour!,Twitter for iPad,,,,FALSE,FALSE,7729,0,,,,80,716,,2018-08-11T18:47:16Z,FALSE,en
1.2352E+18,1.2228E+18,2020-03-04T13:40:36Z,DrZoeHyde,I have no words for this behaviour. We have no hope of controlling the spread of #COVID19 if people don't follow basic safety precautions. #Covid_19 #CoronavirusOutbreak https://t.co/No0o1zKmWz,Twitter for iPhone,,,,TRUE,FALSE,81,5,,,,570,96,,2020-01-30T08:20:18Z,FALSE,en
1.2352E+18,163479970,2020-03-04T13:41:00Z,peninsula_uk,"Over the last few days, we have seen a 20% increase in calls to our advice line regarding urgent advice on the #coronavirusoutbreak. 

Find our on how to manage this in your business via @hrreview 
https://t.co/5ZSDCePnx1",Sprout Social,,,,FALSE,FALSE,13108,2,,,,11234,3885,,2010-07-06T14:39:37Z,FALSE,en
1.2352E+18,4115478794,2020-03-04T13:41:09Z,GreatBuys365,A plan. Keep the conversation going. Together we can. #covid19 #CoronavirusOutbreak #coronavirus https://t.co/UFiKK5D1Ua,Twitter Web App,,,,FALSE,FALSE,21,0,,,,4,21,,2015-11-03T18:17:07Z,FALSE,en
1.2352E+18,3053095853,2020-03-04T13:41:09Z,chill_robinson,"Um....ðŸ˜¬
https://t.co/d9V8lDKxQ8 
#CoronavirusOutbreak",Twitter for iPhone,,,,FALSE,FALSE,53705,0,,,,736,1108,,2015-02-22T16:30:15Z,FALSE,und
1.2352E+18,3038160272,2020-03-04T13:41:14Z,Indian_Rainman,"Is #God trying to send a warning thro #CoronavirusOutbreak ?
After all the destruction we humans done on #Earth ,a global #pandemic was waiting to happen! The situation around the world looks like scenes out of zombie, virus movies!",Twitter for Android,,,,FALSE,FALSE,2052,0,,,,2899,57,,2015-02-23T14:49:35Z,FALSE,en
1.2352E+18,3121593653,2020-03-04T13:41:18Z,EUTimesNET,Video LEAK from Iran shows HUNDREDS of Coronavirus DEAD while they officially say they have only 66 https://t.co/3G5Sb0ywtl via @EUTimesNET #Coronavirus #COVID19 #Iran #CoronavirusOutbreak #CoronavirusUpdate,Twitter Web Client,,,,FALSE,FALSE,0,1,,,,1089,0,,2015-03-27T15:51:19Z,FALSE,en
1.2352E+18,15096096,2020-03-04T13:41:22Z,LisaMirandoCNN,NEW: #Italy will close all schools and universities until MID-MARCH in an effort to stop the #CoronavirusOutbreak per SKY Italia and state broadcaster Ansa news agency report. #ItalyCoronavirus #CNN,Twitter Web App,,,,FALSE,FALSE,2649,4,,,,9930,4680,,2008-06-12T12:44:12Z,TRUE,en
1.2352E+18,162777489,2020-03-04T13:41:26Z,nicoleorozco77,We can't wait @JayInslee @snocounty @cdc #TESTVIRUSNOW #CoronaOutbreak #COVID19 #CoronavirusOutbreak #CoronaVirusSeattle these numbers speak for themselves https://t.co/H3mNfEq8IA,Twitter for Android,,,,TRUE,FALSE,4118,0,,,,1871,383,,2010-07-04T17:07:13Z,FALSE,en
1.2352E+18,899693582,2020-03-04T13:41:32Z,vicharkhomcha,"#Coronovirusindia #Cow #Politics #CoronavirusOutbreak

@TheLallantop @ThePrintIndia @TheQuint @TheAltNews @thepeeinghuman @thewire_in @scroll_in https://t.co/YpuDXpmqlE",Twitter Web App,,,,FALSE,FALSE,19,0,,,,19,99,,2012-10-23T11:02:28Z,FALSE,und
1.2352E+18,76728680,2020-03-04T13:41:47Z,BettieCrossTV,"My new mindset when I wash my hands.
Bye bye birthday song! #CoronavirusOutbreak https://t.co/bGPxrTenHv",Twitter for iPhone,,,,FALSE,FALSE,4244,20,US,"Austin, TX",city,2190,940,,2009-09-23T19:18:14Z,FALSE,en
1.2352E+18,284920800,2020-03-04T13:41:53Z,news18dotcom,"""Due to the recent advisories and travel restrictions in several Asian countries, international popstar Khalid will be postponing his upcoming tour of Asia, including his India concert. ""

#coronavirusindia #CoronavirusOutbreak 

https://t.co/gWmMSVo8a2",TweetDeck,,,,FALSE,FALSE,29,0,,,,127270,158,,2011-04-20T06:14:32Z,TRUE,en
1.2352E+18,1199244222,2020-03-04T13:41:55Z,plateauton,"The emoticon, that definitely most changed it's meaning since the #CoronavirusOutbreak: ðŸ¤ https://t.co/oW1JucBMVU",Twitter Web App,,,,FALSE,FALSE,5378,1,,,,2874,1828,,2013-02-20T01:54:40Z,FALSE,en
1.2352E+18,1.18603E+18,2020-03-04T13:42:15Z,manfckthisnoise,Where are all the people yelling about how toilet paper is ruining the environment? Whereâ€™s the outrage? #BSLeftistAnger #CoronavirusOutbreak #toiletpapergate #toiletpapercrisis,Twitter for iPhone,,,,FALSE,FALSE,18,0,,,,16,212,,2019-10-20T21:17:52Z,FALSE,en
1.2352E+18,6509832,2020-03-04T13:42:18Z,CNNnews18,"#CoronavirusOutbreak â€“ We always keep hand sanitizer and keep our hands clean: A Delhi resident

Watch #Viewpoint with @bhupendrachaube. https://t.co/g5CFhXtlwo",Twitter Media Studio - LiveCut,,,,FALSE,FALSE,178,0,,,,4350787,440,,2007-06-01T20:31:01Z,TRUE,en
1.2352E+18,141950326,2020-03-04T13:42:43Z,chef_boutwell,#CoronavirusOutbreak is the new Y2K scare.,Twitter for iPhone,,,,FALSE,FALSE,111754,4,,,,29165,31782,,2010-05-09T14:02:46Z,FALSE,en
1.2352E+18,139283160,2020-03-04T13:42:45Z,kr3at,"Romania reports 1 new case bringing total confirmed cases there to 5.

#CoronaVirus #Covid19 #CoronaVirusOutbreak https://t.co/U6FwxihkkT",Alexander Higgins,,,,FALSE,FALSE,9223,1,,,,16593,7149,,2010-05-02T03:52:20Z,FALSE,en
1.2352E+18,3196345116,2020-03-04T13:42:51Z,Aavega_Studio,"Hi Everyone,

You must be aware of Covid situation, do the needed to prevent the infection

Make sure to wear a mask if you have a cold or cough

Never take your common flu lightly and do take antibiotics on time

Stay Hydrated!

Stay Safe!

#CoronavirusOutbreak #Covid_19 https://t.co/xhWilJhRBU",Twitter Web App,,,,FALSE,FALSE,1441,0,,,,794,873,,2015-05-15T14:21:51Z,FALSE,en
1.2352E+18,15096096,2020-03-04T13:42:54Z,LisaMirandoCNN,NEWS:  The Louvre in Paris re-opened today after the #CoronavirusOutbreak forced officials to close it last Sunday.  #CNN,Twitter Web App,,,,FALSE,FALSE,2649,0,,,,9930,4680,,2008-06-12T12:44:12Z,TRUE,en
1.2352E+18,38339649,2020-03-04T13:42:56Z,rhholt,"@realDonaldTrump Does Trump know that no one is running against him in these states and that this is just a meaningless Primary for him?

Shouldnâ€™t he be doing something about the #TrumpSlump and #CoronavirusOutbreak rather than spending all day on Twitter?",Twitter for iPhone,1.23508E+18,25073877,realDonaldTrump,FALSE,FALSE,2749,0,,,,237,242,,2009-05-07T02:00:30Z,FALSE,en
1.2352E+18,1945949972,2020-03-04T13:42:56Z,countryguy19823,I'm tired of some of these governors saying the virus should never reach our state. Look if other states cant stop it what makes you think you can!! #CoronavirusOutbreak,Twitter for Android,,,,FALSE,FALSE,1137,0,,,,189,758,,2013-10-08T05:17:59Z,FALSE,en
1.2352E+18,139283160,2020-03-04T13:42:57Z,kr3at,"#CoronaVirus Outside of China - 13,975 cases and 239 deaths.

To date a total of 3,220 deaths and 94,257 total #covid19 cases have been confirmed worldwide.

#CoronaVirusOutbreak https://t.co/mBQm4sHlOC",Alexander Higgins,,,,FALSE,FALSE,9223,2,,,,16593,7149,,2010-05-02T03:52:20Z,FALSE,en
1.2352E+18,9.62317E+17,2020-03-04T13:43:17Z,marketgroundhog,US death rate from #coronavirus is around 8%.. and now count is fifth highest.. $spx $aapl $amzn $googl #CoronavirusOutbreak https://t.co/pqVPCNSDW1,Twitter for Android,,,,TRUE,FALSE,815,0,,,,11,3,,2018-02-10T13:26:31Z,FALSE,en
1.2352E+18,99151115,2020-03-04T13:43:39Z,erozcn,"Singapurlu Ã¶ÄŸrenciyi,  Ã§in'li zanedip dÃ¶vmÃ¼ÅŸler. 
Olay Londra'nÄ±n en kalabalÄ±k caddelerinden olan Oxford Street 'te olmuÅŸ.

#CoronavirusOutbreak #coronavirusuk #koronavirus https://t.co/RBKJ5SAC8w",Twitter for Android,,,,TRUE,FALSE,27438,3,,,,2870,4746,,2009-12-24T18:44:03Z,FALSE,tr
1.2352E+18,6509832,2020-03-04T13:43:45Z,CNNnews18,"#CoronavirusOutbreak â€“ If anyone has cough with fever, one should never ignore it. It can be either TB, coronavirus, or swine flu, @DrKKAggarwal (President, Heart Foundation of India), tells @bhupendrachaube on #Viewpoint. https://t.co/vQi5hExsvF",Twitter Media Studio - LiveCut,,,,FALSE,FALSE,178,1,,,,4350787,440,,2007-06-01T20:31:01Z,TRUE,en
1.2352E+18,21095368,2020-03-04T13:44:01Z,benwyatt78,Klopp nails the #CoronavirusOutbreak response ... https://t.co/RzxsyQOLF2,Twitter for iPhone,,,,TRUE,FALSE,603,0,,,,4266,457,,2009-02-17T15:05:55Z,FALSE,nl
1.2352E+18,2241903860,2020-03-04T13:44:02Z,bundelkhandnews,"#à¤•à¥‹à¤°à¥‹à¤¨à¤¾ #à¤µà¤¾à¤¯à¤°à¤¸ à¤¸à¥‡ à¤ªà¥à¤°à¤¶à¤¾à¤¸à¤¨ à¤¹à¥à¤† à¤¸à¤•à¥à¤°à¤¿à¤¯, à¤œà¤¿à¤²à¤¾à¤§à¤¿à¤•à¤¾à¤°à¥€ à¤¬à¤¾à¤à¤¦à¤¾ @DM_Banda1 à¤¨à¥‡ à¤²à¤¿à¤¯à¤¾ à¤¬à¤¡à¤¼à¤¾ à¤«à¥ˆà¤¸à¤²à¤¾..
@CMOfficeUP @UPGovt #CoronaAlert #coronavirus #CoronavirusOutbreak
à¤¯à¥‡ à¤¦à¥‡à¤–à¤¿à¤¯à¥‡ ðŸ‘‰ https://t.co/4Mq7VWkQdS
ðŸŒ https://t.co/aYGTV77oU2 https://t.co/nrziQjm106",Twitter Web App,,,,FALSE,FALSE,84,0,,,,355,109,,2013-12-12T06:21:31Z,FALSE,hi
1.2352E+18,1.19944E+18,2020-03-04T13:44:06Z,NatalyRendon6,"Desgraciados @Pemex y @SSalud_mx espero les den indemnizaciÃ³n a las vÃ­ctimas.

#FelizMiercoles #coronavirus #Covid_19 #AMLORifa #CoronavirusOutbreak https://t.co/HJIQK0Rru0",Twitter for Android,,,,TRUE,FALSE,17097,1,,,,249,645,,2019-11-26T21:38:49Z,FALSE,es
1.2352E+18,47750502,2020-03-04T13:44:08Z,BobbyGvegas,#NakedCapitalism on the #CoronavirusOutbreak: https://t.co/jtdcypa1ET,Twitter Web App,,,,FALSE,FALSE,6976,0,,,,4539,4930,,2009-06-16T22:09:45Z,FALSE,en
1.2352E+18,277202982,2020-03-04T13:44:08Z,hayachikara,"ä½¼æˆç—…é™¢ã§COVID-19æ„ŸæŸ“ï½œ#æž—ç”°åŠ› ãƒŽãƒ³ãƒ•ã‚£ã‚¯ã‚·ãƒ§ãƒ³è‘—è€… @hayachikara #note https://t.co/eXx5m5APnr
#ç«‹æ­£ä½¼æˆä¼šé™„å±žä½¼æˆç—…é™¢
#æ–°åž‹ã‚³ãƒ­ãƒŠã‚¦ã‚¤ãƒ«ã‚¹
#ã‚³ãƒ­ãƒŠã‚¦ã‚¤ãƒ«ã‚¹
#coronavirus 
#CoronavirusOutbreak 
#coronavirusjapan  
#VirusCorona 
#COVID19
#ä½¼æˆç—…é™¢
#æ‰ä¸¦åŒºå’Œç”°
#æ‰ä¸¦åŒº
#æž—ç”°åŒ»ç™‚è£åˆ¤",Twitter Web Client,,,,FALSE,FALSE,33469,30,,,,23323,24858,,2011-04-04T22:21:03Z,FALSE,ja
1.2352E+18,64375243,2020-03-04T13:44:09Z,tanveeryounis,"Ø³Ø§Ø±ÛŒ ÛŒÙˆÙ†ÛŒÙˆØ±Ø³Ù¹ÛŒ Ú©Ùˆ Ø¢ÚˆÛŒÙ¹ÙˆØ±ÛŒÙ… Ù…ÛŒÚº Ø§Ú©Ù¹Ú¾Ø§ Ú©Ø±Ú©Û’ Ø¨ØªØ§ÛŒØ§ Ú¯ÛŒØ§ Ú©Û Ú©Ø±ÙˆÙ†Ø§ Ø³Û’ Ø¨Ú†Ø§Ø¤ Ú©ÛŒÙ„ÛŒØ¦Û’ Ø±Ø´ ÙˆØ§Ù„ÛŒ Ø¬Ú¯Û Ù†Ú¾ÛŒÚº Ø¬Ø§Ù†Ø§Û”
#CoronavirusOutbreak",Twitter Web App,,,,FALSE,FALSE,29824,0,,,,2939,3631,,2009-08-10T10:34:21Z,FALSE,ur
1.2352E+18,1.19142E+18,2020-03-04T13:44:37Z,DigitalEagle4,"More scenes of #panicbuying in the U.S. amid fear of a #CoronavirusOutbreak 
#panicbuy #CoronavirusUSA https://t.co/pzjsIuhlQh",Twitter for Android,,,,TRUE,FALSE,223,1,,,,42,12,,2019-11-04T18:31:20Z,FALSE,en
1.2352E+18,2574679175,2020-03-04T13:44:38Z,ashleiiiiigh,Ya filthy animals! Lol #Coronavirus #CoronavirusOutbreak #coronavirustruth #COVID19 #COVID #Coronavirusupdates https://t.co/g8g8otSGhT,Twitter for iPhone,,,,TRUE,FALSE,394,0,,,,83,372,,2014-06-01T03:11:07Z,FALSE,en
1.2352E+18,1.12681E+18,2020-03-04T13:44:43Z,distilnfoit,"Week 10 â€“ Top US IT Sector News
Read here: https://t.co/Ohf5ubtfpx

@Basecamp @Suse @Amazon @Microsoft @SambaNova
#distilnfo #ITNews #technology #AI #artificialintelligence #coronavirus #coronavirusoutbreak #corona19 #IoT #edgecomputing #elonmusk #salsesforce #smartspeakers https://t.co/arS3AjJHnD",Twitter Web App,,,,FALSE,FALSE,1,0,,,,73,253,,2019-05-10T11:13:12Z,FALSE,en
1.2352E+18,134758540,2020-03-04T13:45:00Z,timesofindia,"#TokyoOlympics #CoronavirusOutbreak #CautionYesPanicNo

@Tokyo2020 boss says no thought of cancelling games due to coronavirus

Read: https://t.co/hXISw8hqvy https://t.co/WDj0UqgJnE",TweetDeck,,,,FALSE,FALSE,5,9,,,,12376810,530,,2010-04-19T10:50:15Z,TRUE,en
1.2352E+18,1.05955E+18,2020-03-04T13:45:00Z,BaghdadPostPlus,"#Iranian Ministry of Health: 586 new cases of #coronavirus were recorded during the past 24 hours.
 
#BaghdadPost 
#CoronavirusOutbreak #CoronaVirusIran  #COVID19 #CoronaVirusUpdate https://t.co/2X3t687Db7",TweetDeck,,,,FALSE,FALSE,0,3,,,,4112,4,,2018-11-05T20:37:55Z,FALSE,en
1.2352E+18,72214261,2020-03-04T13:45:00Z,iotama22,"#COVID19: Saudi Arabia bans lesser hajj as it continues to reject pilgrims till further notice. Authorities may extend ban to Hajj. 

#CoronavirusOutbreak",TweetDeck,,,,FALSE,FALSE,15234,0,,,,14876,14521,,2009-09-07T05:29:53Z,FALSE,en
1.2352E+18,1359370076,2020-03-04T13:45:05Z,IranWireEnglish,"A man who posted a video of dead bodies of people thought to have died from #coronavirus at a cemetery morgue on social media has been arrested.

â€œUnfortunately the number of bodies is huge.â€

Read more: https://t.co/57zRO7oHvH

#coronavirusoutbreak #Iran",Hootsuite Inc.,,,,FALSE,FALSE,6458,14,,,,30225,1299,,2013-04-17T12:59:02Z,FALSE,en
1.2352E+18,9.08024E+17,2020-03-04T13:45:12Z,BMG2020,"So spent a little of my night on #CoronavirusOutbreak stocks, and it didnâ€™t take long for me to find one that has the most potential imo.. $GOVX is gonna fly today, and wonâ€™t stop for a good bit. Gotta make money, wherever the opportunity is. Itâ€™s unfortunate, but still making $$",Twitter for iPhone,,,,FALSE,FALSE,10615,0,,,,622,233,,2017-09-13T17:44:19Z,FALSE,en
1.2352E+18,307624483,2020-03-04T13:45:23Z,Timmy________,#CoronavirusOutbreak ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/oangbIQ7iF,Twitter for iPhone,,,,FALSE,FALSE,483,1,,,,2493,590,,2011-05-30T00:25:44Z,FALSE,und
1.2352E+18,9.28235E+17,2020-03-04T13:45:37Z,kristina_kushch,Ð¢Ñ€Ð¾Ñ…Ð¸ Ñ‡Ð¾Ñ€Ð½Ð¾Ð³Ð¾ Ð³ÑƒÐ¼Ð¾Ñ€Ñƒ Ð½Ðµ Ð·Ð°Ð²Ð°Ð´Ð¸Ñ‚ÑŒ #ÐºÐ¾Ñ€Ð¾Ð½Ð°Ð²Ð¸Ñ€ÑƒÑ #CoronavirusOutbreak https://t.co/iXtSOwed33,Twitter for iPhone,,,,FALSE,FALSE,7819,1,,,,46,268,,2017-11-08T12:17:56Z,FALSE,uk
1.2352E+18,1.18925E+18,2020-03-04T13:45:49Z,tilacorata,"Virus yang lagi viral.
#CoronaVirusIndonesia 
#CoronavirusOutbreak 
#coronavirus https://t.co/lAgwl99oiI",Twitter for Android,,,,FALSE,FALSE,41,0,,,,0,29,,2019-10-29T18:32:56Z,FALSE,in
1.2352E+18,336942910,2020-03-04T13:45:50Z,MorganaSkye,This is ridiculous. This entire 45th administration is nothing but a heartless criminal enterprise. Disgusting #CoronaOutbreak #CoronavirusOutbreak #CoronaVirusUpdate #TrumpLiesAboutCoronavirus #TrumpIsAnIdiot #trumpisacriminal https://t.co/bNcSD9RpVf,Twitter for iPhone,,,,TRUE,FALSE,14721,0,,,,319,681,,2011-07-17T05:21:41Z,FALSE,en
1.2352E+18,18388224,2020-03-04T13:45:54Z,Bimbola25,Wow! This virus doesn't respect anybody.... May his soul rest in peace. #coronavirusinlagos #CoronavirusOutbreak https://t.co/E6X720sosY,Twitter for Android,,,,TRUE,FALSE,13703,0,,,,654,889,,2008-12-26T12:00:21Z,FALSE,en
